Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	Genome assembly ID
UP000184031	Muricauda antarctica (Strain: CGMCC 1.12174)	1055723	4040		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Muricauda	Unassembled WGS sequence	GCA_900142405.1
UP000036214	Chitinispirillum alkaliphilum (Strain: ACht6-1)	1008392	3773		Bacteria, Fibrobacteres, Chitinispirillia, Chitinispirillales, Chitinispirillaceae, Chitinispirillum	Unassembled WGS sequence	GCA_001045525.1
UP000179615	Salinicola sp. MIT1003 (Strain: MIT1003)	1882734	3468		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Salinicola	Unassembled WGS sequence	GCA_001858555.1
UP000054058	Marinomonas ushuaiensis DSM 15871 (Strain: DSM 15871)	1122207	3075		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Oceanospirillaceae, Marinomonas	Unassembled WGS sequence	GCA_000521805.1
UP000232228	Pseudomonas sp. URIL14HWK12:I9 (Strain: URIL14HWK12:I9)	1261633	4431		Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas	Unassembled WGS sequence	GCA_900215525.1
UP000061366	Streptomyces sp. CFMR 7 (Strain: CFMR-7)	1649184	6713		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Chromosome; Plasmid	GCA_001278095.1
UP000000383	Methylotenera versatilis (strain 301) (Strain: 301)	666681	2752	METV0	Bacteria, Proteobacteria, Betaproteobacteria, Nitrosomonadales, Methylophilaceae, Methylotenera	Chromosome	GCA_000093025.1
UP000002028	Spirosoma linguale (strain ATCC 33905 / DSM 74 / LMG 10896) (Strain: ATCC 33905 / DSM 74 / LMG 10896)	504472	6867	SPILD	Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Spirosoma	Chromosome; Plasmid pSLIN01; Plasmid pSLIN02; Plasmid pSLIN03; Plasmid pSLIN04; Plasmid pSLIN05; Plasmid pSLIN06; Plasmid pSLIN07; Plasmid pSLIN08	GCA_000024525.1
UP000037778	Lactobacillus kunkeei (Strain: LAko)	148814	1332		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_001281205.1
UP000064670	Nostoc sp. NIES-3756 (Strain: NIES-3756)	1751286	5914		Bacteria, Cyanobacteria, Nostocales, Nostocaceae, Nostoc	Plasmid pNOS3756_1 DNA; Plasmid pNOS3756_2 DNA; Chromosome	GCA_001548375.1
UP000070146	Mycobacterium sp. NAZ190054 (Strain: NAZ190054)	1747766	5363		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium	Unassembled WGS sequence	GCA_001545925.1
UP000199229	Methylobacterium gossipiicola (Strain: Gh-105)	582675	4215		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylobacteriaceae, Methylobacterium	Unassembled WGS sequence	GCA_900113485.1
UP000030416	Lysinibacillus manganicus DSM 26584 (Strain: DSM 26584)	1384049	3553		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Lysinibacillus	Unassembled WGS sequence	GCA_000772945.1
UP000184447	Clostridium grantii DSM 8605 (Strain: DSM 8605)	1121316	4177		Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium	Unassembled WGS sequence	GCA_900129965.1
UP000238392	Donghicola tyrosinivorans (Strain: DSM 100212)	1652492	4472		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Donghicola	Unassembled WGS sequence	GCA_003003355.1
UP000199474	Lentibacillus persicus (Strain: DSM 22530)	640948	3300		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Lentibacillus	Unassembled WGS sequence	GCA_900112705.1
UP000199537	Crenotalea thermophila (Strain: DSM 14807)	1393122	2347		Bacteria, Bacteroidetes, Chitinophagia, Chitinophagales, Chitinophagaceae, Crenotalea	Unassembled WGS sequence	GCA_900116565.1
UP000199642	Algoriphagus hitonicola (Strain: DSM 19315)	435880	3809		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Cyclobacteriaceae, Algoriphagus	Unassembled WGS sequence	GCA_900113375.1
UP000093953	Mycobacterium sp. 852002-51759_SCH5129042 (Strain: 852002-51759_SCH5129042)	1856866	6783		Bacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycobacterium	Unassembled WGS sequence	GCA_001667455.1
UP000204391	Virgibacillus necropolis (Strain: LMG 19488)	163877	3964		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Virgibacillus	Chromosome	GCA_002224365.1
UP000198903	Dolosicoccus paucivorans (Strain: DSM 15742)	84521	0		Bacteria, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Dolosicoccus	Unassembled WGS sequence	GCA_900100125.1
UP000186602	Roseburia sp. 499 (Strain: 499)	1261634	3105		Bacteria, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Roseburia	Unassembled WGS sequence	GCA_001940225.1
UP000233445	Chloroflexi bacterium HGW-Chloroflexi-8	2013731	3691		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_002841995.1
UP000187012	Paraburkholderia ribeironis (Strain: STM7296)	1247936	7335		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia	Unassembled WGS sequence	GCA_900019265.2
UP000187359	Motiliproteus sp. MSK22-1 (Strain: MSK22-1)	1897630	5085		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Oceanospirillaceae, Motiliproteus	Unassembled WGS sequence	GCA_001968815.1
UP000197566	Bdellovibrio sp. SKB1291214 (Strain: SKB1291214)	1732569	3588		Bacteria, Proteobacteria, Oligoflexia, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio	Unassembled WGS sequence	GCA_002209355.1
UP000002786	Prevotella bivia DSM 20514 (Strain: DSM 20514)	868129	2064		Bacteria, Bacteroidetes, Bacteroidia, Bacteroidales, Prevotellaceae, Prevotella	Unassembled WGS sequence	GCA_000262545.1
UP000028680	Planktomarina temperata RCA23 (Strain: RCA23)	666509	3024		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Planktomarina	Chromosome	GCA_000738435.1
UP000037741	Streptomyces sp. MMG1533 (Strain: MMG1533)	1415546	8476		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_001279775.1
UP000034090	Candidatus Woesebacteria bacterium GW2011_GWB1_43_14	1618578	921		Bacteria, Candidatus Woesebacteria	Unassembled WGS sequence	GCA_000999115.1
UP000195105	Streptomyces swartbergensis	487165	8215		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_002148965.1
UP000018838	Legionella oakridgensis ATCC 33761 = DSM 21215 (Strain: OR-10, ATCC 33761)	1268635	2907		Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella	Plasmid; Chromosome	GCA_000512355.1
UP000033854	Candidatus Collierbacteria bacterium GW2011_GWA2_42_17	1618378	800		Bacteria, Candidatus Collierbacteria	Unassembled WGS sequence	GCA_000998275.1
UP000178977	Candidatus Sungbacteria bacterium RIFCSPLOWO2_01_FULL_60_25	1802281	688		Bacteria, Candidatus Sungbacteria	Unassembled WGS sequence	GCA_001820755.1
UP000178826	Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_37_25b	1802213	628		Bacteria, Candidatus Staskawiczbacteria	Unassembled WGS sequence	GCA_001821995.1
UP000002334	Hamiltonella defensa subsp. Acyrthosiphon pisum (strain 5AT) (Strain: 5AT)	572265	2045	HAMD5	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, aphid secondary symbionts, Candidatus Hamiltonella	Chromosome; Plasmid pHD5AT	GCA_000021705.1
UP000182264	Pelobacter acetylenicus (Strain: DSM 3247)	29542	2796	PELAE	Bacteria, Proteobacteria, Deltaproteobacteria, Desulfuromonadales, Desulfuromonadaceae, Pelobacter	Chromosome	GCA_001887715.1
UP000176976	Candidatus Colwellbacteria bacterium RIFCSPLOWO2_12_FULL_44_13	1797694	444		Bacteria, Candidatus Colwellbacteria	Unassembled WGS sequence	GCA_001817835.1
UP000197535	Noviherbaspirillum denitrificans (Strain: TSA40)	1968433	5003		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Noviherbaspirillum	Unassembled WGS sequence	GCA_002211445.1
UP000236014	Bacillus sp. UFRGS-B20 (Strain: UFRGS-B20)	2070341	1976		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus	Unassembled WGS sequence	GCA_002885815.1
UP000190423	Treponema porcinum (Strain: ATCC BAA-908)	261392	2189		Bacteria, Spirochaetes, Spirochaetales, Spirochaetaceae, Treponema	Unassembled WGS sequence	GCA_900167145.1
UP000051026	Armatimonadetes bacterium CSP1-3	1640515	2607		Bacteria, Armatimonadetes	Unassembled WGS sequence	GCA_001443485.1
UP000018769	Candidatus Babela massiliensis (Strain: BABL1)	673862	981		Bacteria, Proteobacteria, Deltaproteobacteria, Candidatus Babela	Chromosome	GCA_000513475.1
UP000180306	Chloroflexi bacterium RBG_13_51_52	1797626	1115		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_001796525.1
UP000188145	Tessaracoccus aquimaris (Strain: NSG39)	1332264	3246		Bacteria, Actinobacteria, Propionibacteriales, Propionibacteriaceae, Tessaracoccus	Chromosome	GCA_001997345.1
UP000215214	Tenacibaculum jejuense (Strain: type strain: KCTC 22618)	584609	3944		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Tenacibaculum	Chromosome tjeju	GCA_900198195.1
UP000182002	Candidatus Wolfebacteria bacterium RBG_13_41_7	1802554	253		Bacteria, Candidatus Wolfebacteria	Unassembled WGS sequence	GCA_001793785.1
UP000034736	Candidatus Giovannonibacteria bacterium GW2011_GWA2_44_13b	1618647	759		Bacteria, Candidatus Giovannonibacteria	Unassembled WGS sequence	GCA_001000645.1
UP000179275	Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_02_FULL_42_19	1801756	655		Bacteria, Candidatus Nomurabacteria	Unassembled WGS sequence	GCA_001785615.1
UP000179204	Candidatus Peribacteria bacterium RIFCSPHIGHO2_01_FULL_51_9	1801915	931		Bacteria, Candidatus Peregrinibacteria, Candidatus Peribacteria	Unassembled WGS sequence	GCA_001787555.1
UP000070552	Frondihabitans sp. PAMC 28766 (Strain: PAMC28744)	1795630	4103		Bacteria, Actinobacteria, Micrococcales, Microbacteriaceae, Frondihabitans	Plasmid 2; Plasmid 1; Plasmid 3; Chromosome	GCA_001577365.1
UP000176299	Candidatus Woykebacteria bacterium GWA1_44_8	1802591	788		Bacteria, Candidatus Woykebacteria	Unassembled WGS sequence	GCA_001816635.1
UP000230963	Candidatus Peregrinibacteria bacterium CG10_big_fil_rev_8_21_14_0_10_36_19	1974784	1034		Bacteria, Candidatus Peregrinibacteria	Unassembled WGS sequence	GCA_002772535.1
UP000187353	Chloroflexi bacterium 13_1_40CM_3_70_6	1805073	514		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_001918795.1
UP000228859	Sulfuricurvum kujiense	148813	2220		Bacteria, Proteobacteria, Epsilonproteobacteria, Campylobacterales, Helicobacteraceae, Sulfuricurvum	Unassembled WGS sequence	GCA_002742695.1
UP000015748	Paeniclostridium sordellii ATCC 9714 (Strain: ATCC 9714)	1292036	5956		Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Paeniclostridium	Unassembled WGS sequence	GCA_000444075.1
UP000219327	OM182 bacterium MED-G24	1986255	2091		Bacteria, Proteobacteria, Gammaproteobacteria, OMG group, OM182 clade	Unassembled WGS sequence	GCA_002457275.1
UP000051833	Parcubacteria bacterium DG_74_3	1703767	517		Bacteria, Candidatus Parcubacteria	Unassembled WGS sequence	GCA_001302985.1
UP000229252	Candidatus Peregrinibacteria bacterium CG10_big_fil_rev_8_21_14_0_10_42_8	1974785	954		Bacteria, Candidatus Peregrinibacteria	Unassembled WGS sequence	GCA_002772815.1
UP000236197	Enteroscipio rubneri (Strain: ResAG-96)	2070686	2260		Bacteria, Actinobacteria, Coriobacteriia, Eggerthellales, Eggerthellaceae, Enteroscipio	Unassembled WGS sequence	GCA_002899715.1
UP000190150	Sphingobacterium nematocida (Strain: DSM 24091)	1513896	4295		Bacteria, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Sphingobacterium	Unassembled WGS sequence	GCA_900168125.1
UP000055136	Candidatus Tenderia electrophaga	1748243	3329		Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Candidatus Tenderia	Chromosome; Plasmid	GCA_001447805.1
UP000182608	Synechococcus sp. SynAce01 (Strain: SynAce01)	1916956	2626		Bacteria, Cyanobacteria, Synechococcales, Synechococcaceae, Synechococcus	Chromosome	GCA_001885215.1
UP000177853	Candidatus Wildermuthbacteria bacterium RIFCSPLOWO2_12_FULL_40_9	1802467	430		Bacteria, Candidatus Wildermuthbacteria	Unassembled WGS sequence	GCA_001823455.1
UP000002453	Thermosipho africanus (strain TCF52B) (Strain: TCF52B)	484019	1918	THEAB	Bacteria, Thermotogae, Thermotogales, Fervidobacteriaceae, Thermosipho	Chromosome	GCA_000021285.1
UP000199006	Halanaerobium salsuginis (Strain: ATCC 51327)	29563	2783		Bacteria, Firmicutes, Clostridia, Halanaerobiales, Halanaerobiaceae, Halanaerobium	Unassembled WGS sequence	GCA_900114545.1
UP000246681	Nocardiopsis sp. L17-MgMaSL7 (Strain: L17-MgMaSL7)	1938893	5387		Bacteria, Actinobacteria, Streptosporangiales, Nocardiopsaceae, Nocardiopsis	Unassembled WGS sequence	GCA_003182025.1
UP000002424	Azotobacter vinelandii (strain DJ / ATCC BAA-1303) (Strain: DJ / ATCC BAA-1303)	322710	4990	AZOVD	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Azotobacter	Chromosome	GCA_000021045.1
UP000182491	Pontibacter akesuensis (Strain: DSM 18820)	388950	4073		Bacteria, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Pontibacter	Unassembled WGS sequence	GCA_900116885.1
UP000015455	Thauera terpenica 58Eu (Strain: 58Eu)	1348657	3813		Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Zoogloeaceae, Thauera	Unassembled WGS sequence	GCA_000443165.1
UP000199417	Rhodococcus tukisamuensis (Strain: JCM 11308)	168276	4987		Bacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus	Unassembled WGS sequence	GCA_900101735.1
UP000029507	Paenibacillus stellifer (Strain: DSM 14472)	169760	4417		Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus	Chromosome	GCA_000758685.1
UP000030652	Candidatus Scalindua brodae	237368	4014		Bacteria, Planctomycetes, Planctomycetia, Candidatus Brocadiales, Candidatus Brocadiaceae, Candidatus Scalindua	Unassembled WGS sequence	GCA_000786775.1
UP000196466	Pelagibacteraceae bacterium TMED13	1986627	1350		Bacteria, Proteobacteria, Alphaproteobacteria, Pelagibacterales, Pelagibacteraceae	Unassembled WGS sequence	GCA_002167825.1
UP000092584	Polaribacter vadi (Strain: LPB0003)	1774273	3230		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Polaribacter	Unassembled WGS sequence	GCA_001680885.1
UP000010305	SAR86 cluster bacterium SAR86A	1123866	1298		Bacteria, Proteobacteria, Gammaproteobacteria, SAR86 cluster	Unassembled WGS sequence	GCA_000252525.1
UP000093173	Vibrio genomosp. F10 (Strain: 9CSC122)	723171	3193		Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio	Unassembled WGS sequence	GCA_001691155.1
UP000176050	Lutibacter sp. LPB0138 (Strain: LPB0138)	1850246	2946		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Lutibacter	Chromosome	GCA_001761325.1
UP000018207	Firmicutes bacterium CAG:65 (Strain: MGS:65)	1262994	2512		Bacteria, Firmicutes, environmental samples	Unassembled WGS sequence	GCA_000434955.1
UP000034236	Candidatus Nomurabacteria bacterium GW2011_GWA2_41_25	1618736	467		Bacteria, Candidatus Nomurabacteria	Unassembled WGS sequence	GCA_000996985.1
UP000186895	Marinobacterium stanieri (Strain: DSM 7027)	49186	4329		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Oceanospirillaceae, Marinobacterium	Unassembled WGS sequence	GCA_900155945.1
UP000006898	Candidatus Methylomirabilis oxyfera	671143	3057		Bacteria, candidate division NC10, Candidatus Methylomirabilis	Chromosome	GCA_000091165.1
UP000249134	Bacillus lentus (Strain: NCTC4824)	1467	4072	BACLE	Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus	Chromosome 1	GCA_900478165.1
UP000008702	Bifidobacterium adolescentis (strain ATCC 15703 / DSM 20083 / NCTC 11814 / E194a) (Strain: ATCC 15703 / DSM 20083 / NCTC 11814 / E194a)	367928	1629	BIFAA	Bacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium	Chromosome	GCA_000010425.1
UP000005766	Synechococcus sp. (strain ATCC 29403 / PCC 7335) (Strain: ATCC 29403 / PCC 7335)	91464	5475	SYNS7	Bacteria, Cyanobacteria, Synechococcales, Synechococcaceae, Synechococcus	Unassembled WGS sequence	GCA_000155595.1
UP000051878	Psychrobacillus sp. FJAT-21963 (Strain: FJAT-21963)	1712028	3910		Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Psychrobacillus	Unassembled WGS sequence	GCA_001420585.1
UP000183871	Candidatus Moranbacteria bacterium CG2_30_41_165	1805254	826		Bacteria, Candidatus Moranbacteria	Unassembled WGS sequence	GCA_001873875.1
UP000017396	Gloeobacter kilaueensis JS1 (Strain: JS)	1183438	4462		Bacteria, Cyanobacteria, Gloeobacteria, Gloeobacterales, Gloeobacteraceae, Gloeobacter	Chromosome	GCA_000484535.1
UP000198846	Bizionia paragorgiae (Strain: DSM 23842)	283786	2859		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Bizionia	Unassembled WGS sequence	GCA_900107625.1
UP000182693	Candidatus Wolfebacteria bacterium CG1_02_39_135	1805425	414		Bacteria, Candidatus Wolfebacteria	Unassembled WGS sequence	GCA_001871625.1
UP000182308	Ignavibacteria bacterium CG1_02_37_35	1805220	3008		Bacteria, Ignavibacteriae, Ignavibacteria	Unassembled WGS sequence	GCA_001871325.1
UP000010445	Corynebacterium durum F0235 (Strain: F0235)	1035195	2823		Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium	Unassembled WGS sequence	GCA_000318135.1
UP000009149	Methylacidiphilum infernorum (isolate V4) (Methylokorus infernorum (strain V4)) (Strain: Isolate V4)	481448	2470	METI4	Bacteria, Verrucomicrobia, Methylacidiphilae, Methylacidiphilales, Methylacidiphilaceae, Methylacidiphilum	Chromosome	GCA_000019665.1
UP000009181	Pelagibacter sp. (strain IMCC9063) (Strain: IMCC9063)	1002672	1447	PELSM	Bacteria, Proteobacteria, Alphaproteobacteria, Pelagibacterales, Pelagibacteraceae, Candidatus Pelagibacter	Chromosome	GCA_000195085.1
UP000236226	bacterium HR23	2035418	1642		Bacteria	Unassembled WGS sequence	GCA_002923335.1
UP000178742	Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_41_13	1798676	585		Bacteria, Candidatus Magasanikbacteria	Unassembled WGS sequence	GCA_001784205.1
UP000194139	Bordetella genomosp. 9 (Strain: AU17164)	1416803	4089		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella	Chromosome	GCA_002119725.1
UP000215377	Marinibacterium profundimaris (Strain: 22II1-22F33)	1679460	5086		Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Marinibacterium	Unassembled WGS sequence	GCA_002210095.1
UP000050856	Erwinia sp. Leaf53 (Strain: Leaf53)	1736225	4431		Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Erwinia	Unassembled WGS sequence	GCA_001422605.1
UP000037645	Arthrobacter sp. YC-RL1 (Strain: YC-RL1)	1652545	3439		Bacteria, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter	Unassembled WGS sequence	GCA_001013455.1
UP000220675	Novosphingobium sp. PC22D (Strain: PC22D)	1962403	4593		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium	Unassembled WGS sequence	GCA_002556635.1
UP000094760	Acidovorax sp. RAC01 (Strain: RAC01)	1842533	3990		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Acidovorax	Chromosome	GCA_001714725.1
UP000000543	Staphylococcus haemolyticus (strain JCSC1435) (Strain: JCSC1435)	279808	2640	STAHJ	Bacteria, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus	Chromosome; Plasmid pSHaeA; Plasmid pSHaeB; Plasmid pSHaeC	GCA_000009865.1
UP000177140	Candidatus Vogelbacteria bacterium RIFOXYD2_FULL_44_9	1802441	439		Bacteria, Candidatus Vogelbacteria	Unassembled WGS sequence	GCA_001824845.1
UP000092382	Aphanizomenon flos-aquae LD13	1710894	3783		Bacteria, Cyanobacteria, Nostocales, Aphanizomenonaceae, Aphanizomenon	Unassembled WGS sequence	GCA_001672165.1
UP000190644	Polaribacter sp. KT 15 (Strain: KT 15)	1896175	2780		Bacteria, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Polaribacter	Chromosome i	GCA_900143115.1
UP000238326	Malikia spinosa (Strain: 83)	86180	3366		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Malikia	Unassembled WGS sequence	GCA_002980625.1
UP000185721	Streptomyces sp. CB03911 (Strain: CB03911)	1804758	7703		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_001905045.1
UP000028206	Snodgrassella alvi SCGC AB-598-P14	1443104	1461		Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Snodgrassella	Unassembled WGS sequence	GCA_000725145.1
UP000184111	Streptomyces paucisporeus (Strain: CGMCC 4.2025)	310782	7034		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_900142575.1
UP000034502	Candidatus Amesbacteria bacterium GW2011_GWC1_47_15	1618364	1026		Bacteria, Candidatus Amesbacteria	Unassembled WGS sequence	GCA_001001375.1
UP000232230	Entomoplasma somnilux (Strain: PYAN-1)	215578	725		Bacteria, Tenericutes, Mollicutes, Entomoplasmatales, Entomoplasmataceae, Entomoplasma	Chromosome	GCA_002804005.1
UP000193834	Paenibacillus aquistagni (Strain: 11)	1852522	4778		Bacteria, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus	Unassembled WGS sequence	GCA_900177815.1
UP000192179	Colwellia sp. PAMC 21821 (Strain: PAMC 21821)	1816219	3841		Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Colwelliaceae, Colwellia	Chromosome	GCA_002077175.1
UP000199074	Devosia crocina (Strain: IPL20)	429728	3590		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Devosia	Unassembled WGS sequence	GCA_900116545.1
UP000194151	Bordetella genomosp. 8 (Strain: AU19157)	1416806	5424		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Bordetella	Chromosome	GCA_002119685.1
UP000188993	Jeotgalibaca dankookensis (Strain: EX-07)	708126	2003		Bacteria, Firmicutes, Bacilli, Lactobacillales, Carnobacteriaceae, Jeotgalibaca	Chromosome; Plasmid	GCA_002005405.1
UP000076365	Planctomyces sp. SH-PL62 (Strain: SH-PL62)	1636152	5245		Bacteria, Planctomycetes, Planctomycetia, Planctomycetales, Planctomycetaceae, Planctomyces	Plasmid ppl62-1; Plasmid ppl62-4; Plasmid ppl62-3; Chromosome; Plasmid ppl62-2	GCA_001610895.1
UP000229786	Erwinia sp. OLSSP12 (Strain: OLSSP12)	1912096	3383		Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Erwinia	Unassembled WGS sequence	GCA_002752055.1
UP000051442	Lactobacillus similis DSM 23365 = JCM 2765 (Strain: DSM 23365)	1423804	3000		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_001436595.1
UP000198929	Corynebacterium cystitidis DSM 20524 (Strain: DSM 20524)	1121357	2787		Bacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium	Unassembled WGS sequence	GCA_900111265.1
UP000198983	Actinopolymorpha singaporensis (Strain: DSM 22024)	117157	5596		Bacteria, Actinobacteria, Propionibacteriales, Nocardioidaceae, Actinopolymorpha	Chromosome i	GCA_900104745.1
UP000230405	Candidatus Komeilibacteria bacterium CG_4_10_14_0_2_um_filter_37_10	1974470	953		Bacteria, Candidatus Komeilibacteria	Unassembled WGS sequence	GCA_002793075.1
UP000194457	Kushneria marisflavi	157779	3205		Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Halomonadaceae, Kushneria	Chromosome	GCA_002157205.1
UP000199688	Variovorax sp. OV329 (Strain: OV329)	1882825	5872		Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Variovorax	Unassembled WGS sequence	GCA_900114785.1
UP000001355	Bacillus pumilus (strain SAFR-032) (Strain: SAFR-032)	315750	3700	BACP2	Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus	Chromosome	GCA_000017885.4
UP000178211	Chloroflexi bacterium RBG_13_68_17	1797638	2765		Bacteria, Chloroflexi	Unassembled WGS sequence	GCA_001796715.1
UP000218323	Sphingomonas adhaesiva (Strain: DSM 7418)	28212	3413		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas	Unassembled WGS sequence	GCA_002374855.1
UP000030647	Lactobacillus shenzhenensis LY-73 (Strain: LY-73)	1231336	3142		Bacteria, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus	Unassembled WGS sequence	GCA_000469325.1
UP000199191	Sphingomonas sp. OV641 (Strain: OV641)	1881068	4248		Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas	Unassembled WGS sequence	GCA_900109205.1
UP000183447	Devosia enhydra (Strain: ATCC 23634)	665118	3974		Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Hyphomicrobiaceae, Devosia	Unassembled WGS sequence	GCA_900119845.1
UP000015216	Candidatus Profftella armatura (Strain: DC)	669502	372		Bacteria, Proteobacteria, Betaproteobacteria, Candidatus Profftella	Plasmid; Chromosome	GCA_000441555.1
UP000198873	Streptomyces harbinensis (Strain: CGMCC 4.7047)	1176198	5234		Bacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces	Unassembled WGS sequence	GCA_900116145.1
UP000062645	Nostoc piscinale CENA21 (Strain: CENA21)	224013	4989		Bacteria, Cyanobacteria, Nostocales, Nostocaceae, Nostoc	Chromosome	GCA_001298445.1
