Proteome ID	Organism	Organism ID	Protein count	Taxon mnemonic	Taxonomic lineage	proteome-components	genome assembly id
UP000009014	Burkholderia virus Bcepmigl	1195073	75		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_000903775.1
UP000250157	Escherichia phage EcS1 (Strain: EcS1)	2083276	295		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_003004875.1
UP000203195	Beet soil-borne mosaic virus	76343	10		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Benyviridae, Benyvirus	Genome	GCA_000850425.1
UP000224800	Escherichia phage vB_Ecos_CEB_EC3a	1933774	70		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Tunavirinae, Rtpvirus, unclassified Rtpvirus	Genome	GCA_002618785.1
UP000203715	Sulfolobus monocaudavirus SMV2 (Strain: SMV2)	1580591	65		Viruses, dsDNA viruses, no RNA stage, unclassified archaeal dsDNA viruses	Genome	GCA_001503855.1
UP000019001	Sulfolobus monocaudavirus SMV1	1351702	51		Viruses, dsDNA viruses, no RNA stage, unclassified archaeal dsDNA viruses	Genome	GCA_000917075.1
UP000158963	Mus musculus polyomavirus 2	1891770	4		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae	Genome	
UP000153665	Bat associated circovirus 1	1868218	2		Viruses, ssDNA viruses, Circoviridae, Circovirus	Genome	GCA_002819465.1
UP000015573	Mycobacterium phage Adzzy	1383059	96		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus, unclassified L5virus	Genome	GCA_000910775.1
UP000204107	Bacillus phage BalMu-1	1567487	56		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_001736435.1
UP000000227	Ralstonia virus RSA1	406340	51		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Peduovirinae, P2virus	Genome	GCA_000873125.1
UP000203410	Pseudoalteromonas phage H103	1636200	75		Viruses, dsDNA viruses, no RNA stage, Caudovirales	Genome	GCA_001503815.1
UP000207624	Eragrostis minor streak virus	1030595	4		Viruses, ssDNA viruses, Geminiviridae, Mastrevirus	Genome	GCA_000893655.1
UP000000619	Lactococcus virus Bibb29	494269	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sk1virus	Genome	GCA_000879615.1
UP000232793	Tomato chlorotic mottle virus	172391	5		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Segment dna	GCA_002823925.1
UP000000980	Staphylococcus virus 85	59506	78		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Phietavirus	Genome	GCA_000857605.1
UP000136942	Gordil virus	1460451	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Phlebovirus	Genome	
UP000204392	Hubei sobemo-like virus 43 (Strain: arthropodmix11560)	1923231	2		Viruses, unclassified RNA viruses	Genome	GCA_001924695.1
UP000203607	Lake Sarah-associated circular molecule 1	1685724	1		Viruses, unclassified viruses	Genome	GCA_001590055.1
UP000015570	Mycobacterium phage Wheeler	1383054	96		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, L5virus, unclassified L5virus	Genome	GCA_000909855.1
UP000237247	Lilac ring mottle virus	37125	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Bromoviridae, Ilarvirus	Genome	GCA_002867305.1
UP000203981	Xinzhou dimarhabdovirus virus 1 (Strain: XZSJSC65538)	1923768	3		Viruses, unclassified RNA viruses	Genome	GCA_002004115.1
UP000241037	Klebsiella phage Sugarland	2053603	169		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, T5virus, unclassified T5virus	Genome	GCA_002957275.1
UP000000725	Salmonella phage HK620 (Bacteriophage HK620)	155148	58	BPHK6	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, P22virus	Genome	GCA_000838905.1
UP000009369	Escherichia phage phAPEC8	1229753	269		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000906475.1
UP000097722	Avon-Heathcote Estuary associated circular virus 5	1618256	2		Viruses, ssDNA viruses, Circoviridae, unclassified Circoviridae	Genome	GCA_000955635.1
UP000241216	Corynebacterium phage phi674	2052822	54		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_003004825.1
UP000202660	Bathycoccus sp. RCC1105 virus BpV1	880159	203		Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Prasinovirus, unclassified Prasinovirus	Genome	GCA_000889515.1
UP000240902	Squash leaf curl China virus - [Cucurbita pepo: Lahore]	393625	7		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_002986865.1
UP000222087	Arthrobacter phage Beans	2015815	73		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, unclassified Marthavirus	Genome	GCA_002625565.1
UP000203670	Circovirus-like genome RW-D (Strain: RW-D)	642254	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000886635.1
UP000201509	Wuhan Insect virus 5 (Strain: YCYC02)	1608110	6		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Cytorhabdovirus, unclassified Cytorhabdovirus	Genome	GCA_001755325.1
UP000203013	Frangipani mosaic virus	99585	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Virgaviridae, Tobamovirus	Genome	GCA_000887655.1
UP000224035	Freshwater phage uvFW-CGR-AMDFOS-S50-C341	1838158	22		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002609965.1
UP000225160	Streptococcus phage P7955	1971440	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sfi11virus, unclassified Sfi11virus	Genome	GCA_002621925.1
UP000123759	Kigluaik phantom orthophasmavirus	1980539	3		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phasmaviridae, Orthophasmavirus	Genome	GCA_002118825.1
UP000152762	Ovine gammaherpesvirus 2	10398	74		Viruses, dsDNA viruses, no RNA stage, Herpesvirales, Herpesviridae, Gammaherpesvirinae, Macavirus	Genome	
UP000006099	Bacillus phage B4	1141133	277		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, B4virus	Genome	GCA_000897755.1
UP000240376	Pseudomonas phage Psp6	2053693	62		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002957375.1
UP000014424	Paenibacillus phage phiIBB_Pl23	1337877	68		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sitaravirus, unclassified Sitaravirus	Genome	GCA_000910595.1
UP000156526	Komandory virus	1531284	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Peribunyaviridae, unclassified Peribunyaviridae	Genome	
UP000203272	Hubei narna-like virus 19 (Strain: QTM26970)	1922949	2		Viruses, unclassified RNA viruses	Genome	GCA_001966755.1
UP000224585	Streptococcus phage phiJH1301-3	1860190	24		Viruses, unclassified bacterial viruses	Genome	GCA_002610725.1
UP000122874	Simian adenovirus 25	175567	32		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Mastadenovirus, Human mastadenovirus E	Genome	
UP000201255	Arracacha virus V	1972716	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Trivirinae, Vitivirus	Genome	GCA_002116215.1
UP000226021	Streptococcus phage IPP64	1916200	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_002616845.1
UP000001892	Escherichia phage K1-dep(1)	698487	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Guernseyvirinae, K1gvirus	Genome	GCA_001308535.1
UP000171279	Ferak virus	1664810	5		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Feraviridae, Orthoferavirus	Genome	GCA_002814355.1
UP000002107	Escherichia phage T5 (Enterobacteria phage T5)	10726	162	BPT5	Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, T5virus	Genome	GCA_000858785.1
UP000000351	Saccharomyces cerevisiae virus L-A (ScV-L-A) (ScVL1)	11008	2	SCVLA	Viruses, dsRNA viruses, Totiviridae, Totivirus	Genome	GCA_000852145.1
UP000008589	Cowpea mosaic virus (strain SB) (CPMV) (Strain: SB)	928299	3	CPMVS	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Secoviridae, Comovirinae, Comovirus	Genome	GCA_000860385.1
UP000000670	Human parechovirus 2 (strain Williamson) (HPeV-2) (Echovirus 23) (Strain: Williamson)	122962	1	HPE2W	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae, Parechovirus	Genome	GCA_000861505.1
UP000000835	Feline coronavirus (strain FIPV WSU-79/1146) (FCoV) (Strain: FIPV WSU-79/1146)	33734	10	FIPV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Coronavirinae, Alphacoronavirus	Genome	GCA_000856025.1
UP000000355	Breda virus 1 (BRV-1)	360393	6	BRV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Nidovirales, Coronaviridae, Torovirinae, Torovirus	Genome	GCA_000865145.1
UP000029770	Tibrogargan virus (strain CS132) (TIBV) (Strain: CS132)	1559361	9	TIBVC	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Tibrovirus	Genome	GCA_000904355.1
UP000010371	Escherichia phage HK578	1147142	60		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Hk578virus	Genome	GCA_000903555.1
UP000000360	Yellow fever virus (strain 17D vaccine) (YFV) (Strain: 17D vaccine)	11090	1	YEFV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Flaviviridae, Flavivirus	Genome	GCA_000857725.1
UP000014934	Choristoneura biennis entomopoxvirus (CbEPV)	10288	311	CBEPV	Viruses, dsDNA viruses, no RNA stage, Poxviridae, Entomopoxvirinae, Betaentomopoxvirus	Genome	GCA_000427115.1
UP000008973	Thogoto virus (isolate SiAr 126) (Tho) (Strain: Isolate SiAr 126)	126796	7	THOGV	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Orthomyxoviridae, Thogotovirus	Genome	GCA_000854245.1
UP000029771	Tupaia virus (isolate Tupaia/Thailand/-/1986) (TUPV) (Strain: Isolate Tupaia/Thailand/-/1986)	1560034	7	TUPVT	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, Tupavirus	Genome	GCA_000861765.1
UP000006677	Rice stripe virus (isolate T) (RSV) (Strain: Isolate T)	36394	7	RSVT	Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Phenuiviridae, Tenuivirus	Genome	GCA_000851385.1
UP000007252	Human picobirnavirus (strain Human/Thailand/Hy005102/-) (PBV) (Strain: Human/Thailand/Hy005102/-)	647332	3	HPBVH	Viruses, dsRNA viruses, Picobirnaviridae, Picobirnavirus	Genome	GCA_000859285.1
UP000000863	Emiliania huxleyi virus 86 (isolate United Kingdom/English Channel/1999) (EhV-86) (Strain: Isolate United Kingdom/English Channel/1999)	654925	472	EHV8U	Viruses, dsDNA viruses, no RNA stage, Phycodnaviridae, Coccolithovirus	Genome	GCA_000865825.1
UP000017648	Bacillus phage Grass	1406785	241		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae, Nit1virus	Genome	GCA_000913015.1
UP000000832	Banna virus (strain Indonesia/JKT-6423/1980) (BAV) (Strain: Indonesia/JKT-6423/1980)	649604	12	BAVJK	Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Seadornavirus	Genome	GCA_000858185.1
UP000000731	Mycobacterium phage Barnyard	205880	109		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Barnyardvirus	Genome	GCA_000840585.1
UP000202176	Pithovirus sibericum	1450746	467		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA viruses	Genome	GCA_000916835.1
UP000007085	Oryza sativa endornavirus (isolate Japan/1995) (OsEV) (Strain: Isolate Japan/1995)	654933	1	OSEVJ	Viruses, dsRNA viruses, Endornaviridae, Alphaendornavirus	Genome	GCA_000866885.1
UP000007795	Tobacco streak virus (strain WC) (TSV) (Strain: WC)	12318	5	TOBSV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Bromoviridae, Ilarvirus	Genome	GCA_000865505.1
UP000011861	Bacillus phage PM1	547228	86		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000907095.1
UP000000697	Mycobacterium phage BigNuz	1074309	82		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Pclasvirinae, Bignuzvirus	Genome	GCA_000919215.1
UP000008597	Fowlpox virus (strain NVSL) (FPV) (Strain: NVSL)	928301	251	FOWPN	Viruses, dsDNA viruses, no RNA stage, Poxviridae, Chordopoxvirinae, Avipoxvirus	Genome	GCA_000838605.1
UP000001539	Staphylococcus virus 3a	215167	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Triavirus	Genome	GCA_000859385.1
UP000202975	Budgerigar fledgling disease virus - 1	133789	9		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae	Genome	GCA_000842245.1
UP000002726	Bacteriophage APSE-2	340054	41		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae	Genome	GCA_000882435.1
UP000007071	Maize chlorotic mottle virus (isolate United States/Kansas/1987) (MCMV) (Strain: Isolate United States/Kansas/1987)	882210	5	MCMVK	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tombusviridae, Machlomovirus	Genome	GCA_000856925.1
UP000241000	Mycobacterium phage Ogopogo	2099640	110		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_002997535.1
UP000000825	Tomato torrado virus (isolate Solanum lycopersicum/Spain/PRIToTV0301/-) (ToTV) (Strain: Isolate Solanum lycopersicum/Spain/PRIToTV0301/-)	686948	3	TOTV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Secoviridae, Torradovirus	Genome	GCA_000872965.1
UP000000672	Seneca Valley virus (isolate -/United States/SSV-001/2002) (SVV) (Strain: Isolate -/United States/SSV-001/2002)	686944	1	SVV1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Picornaviridae, Senecavirus	Genome	GCA_000881615.1
UP000164653	Yokapox virus	1076255	184		Viruses, dsDNA viruses, no RNA stage, Poxviridae, Chordopoxvirinae, Centapoxvirus	Genome	GCA_000892975.1
UP000000831	Nudaurelia capensis beta virus (isolate Pine emperor moth/South Africa) (NbetaV) (Strain: Isolate Pine emperor moth/South Africa)	652108	2	NCBVS	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Alphatetraviridae, Betatetravirus	Genome	GCA_000855445.1
UP000000668	Bovine enteric calicivirus Newbury agent-1 (isolate Bovine/UK/Newbury1/1976) (BEC) (Strain: Isolate Bovine/UK/Newbury1/1976)	331642	2	BECN1	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Caliciviridae, Nebovirus	Genome	GCA_000867125.1
UP000006705	Hepatitis E virus genotype 1 (isolate Human/China/HeBei/1987) (HEV) (Strain: Isolate Human/China/HeBei/1987)	652674	3	HEVCH	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Hepeviridae, Orthohepevirus, Orthohepevirus A	Genome	GCA_000861105.1
UP000002585	Lactococcus phage bIL310	151538	28		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000838045.1
UP000006710	Sindbis virus (SINV)	11034	4	SINDV	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Togaviridae, Alphavirus	Genome	GCA_000860545.1
UP000232920	Cotton leaf curl Kokhran virus	222464	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Segment dna	GCA_002822185.1
UP000001707	Propionibacterium phage B5	189836	10		Viruses, ssDNA viruses, Inoviridae, unassigned Inoviridae	Genome	GCA_000838285.1
UP000007086	Rice tungro spherical virus (strain A) (RTSV) (Rice tungro spherical waikavirus) (Strain: A)	337081	1	RTSVA	Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Picornavirales, Secoviridae, Waikavirus	Genome	GCA_000860625.1
UP000000972	Streptococcus virus 2972	306323	44		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Sfi11virus	Genome	GCA_000858545.1
UP000134884	Caretta caretta papillomavirus 1	485241	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Dyozetapapillomavirus	Genome	GCA_000880755.1
UP000204353	Hubei sobemo-like virus 12 (Strain: spider127544)	1923197	2		Viruses, unclassified RNA viruses	Genome	GCA_001923595.1
UP000164036	Jonchet virus	1664809	4		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Jonviridae, Orthojonvirus	Genome	GCA_002831065.1
UP000119412	Human polyomavirus 6	746830	5		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae	Genome	GCA_000888495.1
UP000201170	Barley virus G	1825924	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Luteoviridae, Polerovirus	Genome	GCA_001630025.1
UP000201312	Enterobacteria phage C-1 INW-2012	1206313	4		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Leviviridae, Levivirus	Genome	GCA_000901295.1
UP000201595	Lake Sarah-associated circular virus-6	1685783	2		Viruses, unclassified viruses	Genome	GCA_001590415.1
UP000201648	Lake Sarah-associated circular virus-33	1685761	2		Viruses, unclassified viruses	Genome	GCA_001590595.1
UP000202179	Wenzhou qinvirus-like virus 1 (Strain: WZSLuoI86141)	1923647	2		Viruses, unclassified RNA viruses	Genome	GCA_001959575.1
UP000151254	Mangshi virus	1766829	12		Viruses, dsRNA viruses, Reoviridae, Sedoreovirinae, Seadornavirus, unclassified Seadornavirus	Genome	
UP000002553	Mycoplasma phage MAV1	75590	15		Viruses, dsDNA viruses, no RNA stage, unclassified dsDNA phages	Genome	GCA_000844505.1
UP000202835	Loreto virus (Strain: 3940-83)	1170422	3		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage	Genome	GCA_002024775.1
UP000203588	Wenzhou sobemo-like virus 4 (Strain: mosZJ35391)	1923660	2		Viruses, unclassified RNA viruses	Genome	GCA_001957275.1
UP000203193	Pseudomonas phage PaMx28	1175659	74		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Pamx74virus	Genome	GCA_001504415.1
UP000203412	Hop latent virus	104263	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Quinvirinae, Carlavirus	Genome	GCA_000863305.1
UP000151028	Baja California bark scorpion polyomavirus 1	1648839	6		Viruses, dsDNA viruses, no RNA stage, Polyomaviridae, unclassified Polyomaviridae	Genome	
UP000204045	Wenzhou picorna-like virus 43 (Strain: WZSBei69573)	1923630	1		Viruses, unclassified RNA viruses	Genome	GCA_001957995.1
UP000203633	Hubei picorna-like virus 80 (Strain: WHCCII10252)	1923165	1		Viruses, unclassified RNA viruses	Genome	GCA_001968715.1
UP000208062	Haloarcula californiae icosahedral virus 1 (Strain: SS13-6)	1735722	47		Viruses, dsDNA viruses, no RNA stage, Sphaerolipoviridae, Alphasphaerolipovirus	Genome	GCA_001717355.1
UP000204111	Beihai razor shell virus 3 (Strain: BHZC45609)	1922647	2		Viruses, unclassified RNA viruses	Genome	GCA_001934665.1
UP000204127	Wenzhou picorna-like virus 27 (Strain: shrimp14502)	1923612	1		Viruses, unclassified RNA viruses	Genome	GCA_001957935.1
UP000204216	Mycobacterium phage PopTart	1698712	95		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Che8virus, unclassified Che8virus	Genome	GCA_001505615.1
UP000203646	Egaro virus (Strain: UW1)	1888318	2		Viruses, unclassified viruses	Genome	GCA_001717235.1
UP000201180	Hubei rhabdo-like virus 7 (Strain: QTM26925)	1923191	3		Viruses, unclassified RNA viruses	Genome	GCA_001968675.1
UP000203973	Magnaporthe oryzae virus 1	271257	2		Viruses, dsRNA viruses, Totiviridae, Victorivirus	Genome	GCA_000856605.1
UP000202632	Hubei polero-like virus 2 (Strain: QTM26674)	1923170	5		Viruses, unclassified RNA viruses	Genome	GCA_001957675.1
UP000208110	Diaporthe ambigua RNA virus 1	111470	2		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage	Genome	GCA_000856245.1
UP000208086	Hubei tombus-like virus 26 (Strain: QTM27120)	1923273	2		Viruses, unclassified RNA viruses	Genome	GCA_001967295.1
UP000203522	Xinzhou nematode virus 1 (Strain: XZSJSC65770)	1923769	3		Viruses, unclassified RNA viruses	Genome	GCA_002004735.1
UP000204240	Leuconostoc phage phiLN34	1262519	41		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Mccleskeyvirinae, Una4virus	Genome	GCA_000921175.1
UP000201586	Beihai noda-like virus 29 (Strain: BHWZXX15622)	1922483	1		Viruses, unclassified RNA viruses	Genome	GCA_001924455.1
UP000201444	Ligustrum virus A	1899566	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Quinvirinae, Carlavirus	Genome	GCA_001744835.1
UP000247142	Pseudomonas phage 67PfluR64PP	2163980	50		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Podoviridae, Autographivirinae, T7virus	Genome	GCA_003143435.1
UP000203221	Epiphyas postvittana nucleopolyhedrovirus (EppoMNPV)	70600	136	NPVEP	Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Alphabaculovirus	Genome	GCA_000838965.1
UP000203857	Sewage-associated circular DNA virus-22	1592089	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_000928455.1
UP000203846	Euproctis pseudoconspersa nucleopolyhedrovirus (Strain: Hangzhou)	307467	139		Viruses, dsDNA viruses, no RNA stage, Baculoviridae, Alphabaculovirus	Genome	GCA_000883795.1
UP000203210	Changjiang tombus-like virus 5 (Strain: CJLX42586)	1922819	3		Viruses, unclassified RNA viruses	Genome	GCA_001961895.1
UP000202207	Hubei chuvirus-like virus 1 (Strain: QTM26249)	1922857	3		Viruses, unclassified RNA viruses	Genome	GCA_001964535.1
UP000223138	Pseudomonas phage DVM-2008	557989	30		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_002710455.1
UP000203515	Hippeastrum latent virus	335963	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Betaflexiviridae, Quinvirinae, Carlavirus	Genome	GCA_000880795.1
UP000203505	Beihai picorna-like virus 111 (Strain: BHBei77071)	1922540	1		Viruses, unclassified RNA viruses	Genome	GCA_001934905.1
UP000207734	Red clover powdery mildew-associated totivirus 1	1714362	2		Viruses, dsRNA viruses, Totiviridae	Genome	GCA_001461445.1
UP000203475	Sewage derived gemycircularvirus 2	1985408	3		Viruses, ssDNA viruses, Genomoviridae, Gemycircularvirus	Genome	GCA_000930215.1
UP000204460	Hubei virga-like virus 9 (Strain: SCM51642)	1923342	4		Viruses, unclassified RNA viruses	Genome	GCA_001961275.1
UP000203788	Cyanophage P-RSM6 (Strain: P-RSM6)	929832	221		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Myoviridae	Genome	GCA_000906155.1
UP000202828	Xinzhou nematode virus 7 (Strain: XZSJSC65582)	1923775	2		Viruses, unclassified RNA viruses	Genome	GCA_002005055.1
UP000203138	Tomato leaf curl Taiwan virus (Strain: Taiwan)	196093	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000840145.1
UP000203453	Garlic virus D	12430	6		Viruses, ssRNA viruses, ssRNA positive-strand viruses, no DNA stage, Tymovirales, Alphaflexiviridae, Allexivirus	Genome	GCA_000915015.1
UP000201578	Beihai picorna-like virus 107 (Strain: BHZY60580)	1922535	1		Viruses, unclassified RNA viruses	Genome	GCA_001935625.1
UP000162444	Human adenovirus 55	714978	34		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Mastadenovirus, Human mastadenovirus B	Genome	
UP000201365	Ctenophore-associated circular virus 3	1778560	2		Viruses, ssDNA viruses, unclassified ssDNA viruses	Genome	GCA_001551005.1
UP000202449	Salmonella phage 37	1654890	105		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Chivirus, unclassified Chivirus	Genome	GCA_001517035.1
UP000201850	Okra leaf curl Cameroon virus	912034	6		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000889495.1
UP000137487	Caribou feces-associated gemycircularvirus	1542743	2		Viruses, ssDNA viruses, Genomoviridae, Gemykrogvirus	Genome	GCA_000926215.1
UP000217939	High Plains wheat mosaic emaravirus	1980428	8		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Bunyavirales, Fimoviridae, Emaravirus	Genome	GCA_002375145.1
UP000161474	TTV-like mini virus	93678	3		Viruses, ssDNA viruses, Anelloviridae, Betatorquevirus, unclassified Betatorquevirus	Genome	
UP000113541	Duck adenovirus 2	1520006	36		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Aviadenovirus	Genome	GCA_000923915.1
UP000133496	Lizard adenovirus 2	874272	34		Viruses, dsDNA viruses, no RNA stage, Adenoviridae, Atadenovirus	Genome	GCA_000923975.1
UP000001155	Methanobacterium phage psiM2	77048	31		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae	Genome	GCA_000837485.1
UP000202629	Mycobacterium phage Phrann	1821541	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Nclasvirinae, Redivirus, unclassified Redivirus	Genome	GCA_001754805.1
UP000103719	Felis domesticus papillomavirus type 1	188524	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Lambdapapillomavirus	Genome	GCA_000845485.1
UP000001804	Escherichia virus SSL2009a	624134	67		Viruses, dsDNA viruses, no RNA stage, Caudovirales, Siphoviridae, Hk578virus	Genome	GCA_000881155.1
UP000102095	Lymantria dispar cypovirus 14	165429	11		Viruses, dsRNA viruses, Reoviridae, Spinareovirinae, Cypovirus	Genome	GCA_000858525.1
UP000101963	Kappapapillomavirus 1	122291	9		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Kappapapillomavirus	Genome	GCA_000837785.1
UP000144012	Avian avulavirus 5	740710	8		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Paramyxoviridae, Avulavirus	Genome	GCA_000924655.1
UP000101375	Human papillomavirus 109	915426	7		Viruses, dsDNA viruses, no RNA stage, Papillomaviridae, Firstpapillomavirinae, Gammapapillomavirus	Genome	GCA_000883695.1
UP000203068	Malvastrum leaf curl Philippines virus	1333313	7		Viruses, ssDNA viruses, Geminiviridae, Begomovirus	Genome	GCA_000909895.1
UP000101020	Scophthalmus maximus rhabdovirus	936149	7		Viruses, ssRNA viruses, ssRNA negative-strand viruses, Mononegavirales, Rhabdoviridae, unclassified Rhabdoviridae	Genome	GCA_000925595.1
UP000099935	Simian torque teno virus 33	1629656	4		Viruses, ssDNA viruses, Anelloviridae, Alphatorquevirus, unclassified Alphatorquevirus	Genome	GCA_000969135.1
